"gene_name","logFC","logCPM","LR","PValue","group"
"ENSG00000275945_EIF3FP1",-3.0978346180293,-3.0485969598865,16.4629076971271,4.96112457668809e-05,"Down"
"ENSG00000276345_AC004556.3",-3.97872436542125,-3.39060962457438,15.086041838468,0.00010272002287991,"Down"
"ENSG00000276475_AC016769.4",-3.21851766137841,-3.59930674816701,8.71717647665835,0.00315225863175813,"Down"
"ENSG00000277022_AL031663.3",-3.01401828544333,-3.64165843906177,7.44727552797248,0.00635325445646118,"Down"
"ENSG00000277785_SNORD116-21",-3.00965687019468,-3.64248226925267,7.423564337373,0.00643751671945416,"Down"
"ENSG00000277971_AC007731.5",-5.90301273555096,-2.79440423331521,14.3340321067817,0.000153072475286468,"Down"
"ENSG00000278486_YRDCP1",-3.22809589152788,-3.59475780704657,8.67507397875147,0.0032259175976723,"Down"
"ENSG00000279117_AP001972.5",-3.53852072621491,-0.559654729714577,19.9891223409058,7.78839649822256e-06,"Down"
"ENSG00000279254_AC020604.1",-4.06198546855506,-3.36323302411433,16.0922816181883,6.03294184070384e-05,"Down"
"ENSG00000279455_AC117500.5",-3.01438353215039,-3.64173829504847,7.45415662841376,0.00632901254840852,"Down"
"ENSG00000279684_AP003969.2",-3.31791270871593,-3.56528348491514,9.16968450998918,0.00246056983416473,"Down"
"ENSG00000280286_FRG1KP",-3.62824082488806,-3.49674120124582,11.8218290663542,0.000585403246667486,"Down"
"ENSG00000281383_FP671120.8",-3.06604233752777,-0.229481786796116,6.18216921705498,0.0129043978889392,"Down"
"ENSG00000283431_AC099654.6",-3.00930335469218,-3.64171060021253,7.38395646818949,0.00658082412225667,"Down"
"ENSG00000284048_AC073111.3",-4.30423854940647,-3.28060131996485,13.452464361337,0.000244684567472997,"Down"
"ENSG00000285424_AL162718.1",-3.769212234983,-3.45849777744799,13.1150310086376,0.000292935960731964,"Down"
"ENSG00000285526_AC020907.6",-3.96557860115977,-3.4002431463767,13.4564617718623,0.000244163785211879,"Down"
"ENSG00000285815_WRB-SH3BGR",-3.91152636271904,0.800114670872926,11.2269348305982,0.000806186822002186,"Down"
"ENSG00000285868_AC008676.3",-3.25381077101741,-3.58932356795401,8.92238801534375,0.00281695939425983,"Down"
"ENSG00000285901_AC008012.1",-4.71841415776079,1.35236486491125,14.8150833683925,0.000118583251152727,"Down"
"ENSG00000286736_AC005753.2",-3.44031844941178,-3.54669272290688,10.266179528242,0.00135491084723784,"Down"
"ENSG00000288208_AL451136.1",-3.43736745606372,-3.53686131385782,9.74538011281658,0.00179773954257972,"Down"
