"gene_name","logFC","logCPM","LR","PValue","group"
"MIR5582",3.13771945230688,-3.53155099631843,6.92922086201774,0.00847986226373406,"Up"
"MIR936",3.24733743175769,-1.82003984745316,22.3750051752441,2.24273865518048e-06,"Up"
"MIRLET7F1",3.04576202572803,-3.56760955349089,6.57165198719721,0.010361572979708,"Up"
"MSX2P1",3.03333191637611,-3.57180935584527,6.53836720935019,0.0105572202103368,"Up"
"MUC22",4.71042110448845,-3.21067692135251,10.5476172322793,0.00116337968011947,"Up"
"MYRIP",3.88647827025559,-3.34062655305597,11.2763709687074,0.000784998608544616,"Up"
"NKX6-2",3.04631747666779,-3.5705453357805,6.68861705715053,0.00970304467903281,"Up"
"NPY1R",3.11817198398722,-3.13441273966466,9.61878427044168,0.00192597185903476,"Up"
"NR1H4",3.53105624137498,-2.95092470369996,12.6832396246825,0.000368947778294286,"Up"
"NR1I2",3.21835222012002,-3.53069105670578,7.41412446589046,0.00647137983848451,"Up"
"NYAP2",3.50928667967514,-3.44046805059576,9.07383911884335,0.00259292128080526,"Up"
"OR3A1",3.55173921014858,-3.44724779064399,9.40896234478652,0.00215927389265973,"Up"
"OR3A2",3.40843229045976,-3.48566932495217,8.58016460983161,0.00339844646749951,"Up"
"PATE2",3.23579766449172,-3.52452285672606,7.46260398698452,0.00629938181139664,"Up"
"PAX1",3.51361981176117,-3.42404587878827,8.42407778587521,0.00370284405996011,"Up"
"PCDH17",3.98958493369325,-3.28530813866164,12.1738304174206,0.000484646788384924,"Up"
"PLEKHD1",3.2481392267606,-3.48490719666266,7.37103907492912,0.00662826231319033,"Up"
"PNLIP",3.04845208857572,-3.54879973064773,5.94845835636592,0.0147301628302965,"Up"
"PNMA3",3.99567165785201,-3.28329633428522,11.4230082890059,0.000725401460623418,"Up"
"PRF1",3.62669313889898,-3.41288308795153,9.81451521053324,0.00173139908654144,"Up"
"PTCHD3",3.60066592498701,-3.41913679610968,8.06809130871275,0.00450515479898026,"Up"
"PTPRVP",3.20720683377289,-3.52987222979843,7.19037529548625,0.00732956492994001,"Up"
"PVRIG",3.55539918039891,-3.42836194792837,8.84701484626254,0.00293568639111592,"Up"
"RAB39A",3.86271921123476,-3.34249203404388,10.7291161524615,0.00105462808458417,"Up"
"RAB39B",4.53653814369184,-1.10913272215193,21.4869995395072,3.56235584423414e-06,"Up"
"REG4",3.37150926434671,-3.47167632441174,7.24090016341373,0.00712612439812752,"Up"
"RSPO4",4.62123737153185,-3.05517295767265,14.4143534335421,0.000146680036524841,"Up"
"SCHIP1",3.05673616152453,-3.56676436559653,6.71859062244105,0.00954129971425401,"Up"
"SFRP4",3.65251958599541,-3.40294856626128,8.48434821153784,0.00358214893878867,"Up"
"SLC16A6",3.17075844572873,0.531163911883279,13.2437051368349,0.000273496771311842,"Up"
"SLC7A14",3.04631747666779,-3.5705453357805,6.68861705715053,0.00970304467903281,"Up"
"SNAP91",3.35514535419727,-3.49211517837794,7.83066910913505,0.00513670810061196,"Up"
"SNORA2A",3.86805505955468,-3.32888972166286,11.1920400509466,0.000821489766436208,"Up"
"SNORA30",3.54801005718587,-3.44607060989932,9.26428677133788,0.00233665456416071,"Up"
"SNORA80B",4.18287671230376,-3.23735399495397,13.6789387086014,0.000216873139530337,"Up"
"SNORD113-2",3.40944580884323,-3.48526880998772,8.58348405206805,0.00339225681939652,"Up"
"SNORD114-1",3.04748350375274,-3.57012716369649,6.69199536908066,0.00968467484003157,"Up"
"SNORD114-10",3.62704978365135,-2.90086294570085,13.2382025268317,0.000274300820710338,"Up"
"SNORD12C",4.00749445732478,-3.29622062129942,11.9677846679076,0.000541282560529678,"Up"
"SNORD56B",3.68717902966216,-3.40729505644824,10.2283655797023,0.00138297157332781,"Up"
"SORCS3",3.6580945174935,-3.40301280728734,9.72662070874084,0.00181618099636449,"Up"
